x,y,z,prime,pcolor
086,22,2.13333333333333, ,gray91
086,23,2.1, ,gray91
086,24,2.06666666666667, ,gray91
086,25,2.03333333333333, ,gray91
086,26,2, ,gray91
086,27,1.96666666666667, ,gray91
086,28,1.93333333333333, ,gray91
086,29,1.9, ,gray91
087,00,2.9, ,gray91
087,01,2.86666666666667, ,gray91
087,02,2.83333333333333, ,gray91
087,03,2.8, ,gray91
087,04,2.76666666666667, ,gray91
087,05,2.73333333333333, ,gray91
087,06,2.7, ,gray91
087,07,2.66666666666667, ,gray91
087,08,2.63333333333333, ,gray91
087,09,2.6, ,gray91
087,10,2.56666666666667, ,gray91
087,11,2.53333333333333, ,gray91
087,12,2.5, ,gray91
087,13,2.46666666666667, ,gray91
087,14,2.43333333333333, ,gray91
087,15,2.4, ,gray91
087,16,2.36666666666667, ,gray91
087,17,2.33333333333333, ,gray91
087,18,2.3, ,gray91
087,19,2.26666666666667, ,gray91
087,20,2.23333333333333, ,gray91
087,21,2.2, ,gray91
087,22,2.16666666666667, ,gray91
087,23,2.13333333333333, ,gray91
087,24,2.1, ,gray91
087,25,2.06666666666667, ,gray91
087,26,2.03333333333333, ,gray91
087,27,2, ,gray91
087,28,1.96666666666667, ,gray91
087,29,1.93333333333333, ,gray91
088,00,2.93333333333333, ,gray91
088,01,2.9, ,gray91
088,02,2.86666666666667, ,gray91
088,03,2.83333333333333, ,gray91
088,04,2.8, ,gray91
088,05,2.76666666666667, ,gray91
088,06,2.73333333333333, ,gray91
088,07,2.7, ,gray91
088,08,2.66666666666667, ,gray91
088,09,2.63333333333333, ,gray91
088,10,2.6, ,gray91
088,11,2.56666666666667, ,gray91
088,12,2.53333333333333, ,gray91
088,13,2.5, ,gray91
088,14,2.46666666666667, ,gray91
088,15,2.43333333333333, ,gray91
088,16,2.4, ,gray91
088,17,2.36666666666667, ,gray91
088,18,2.33333333333333, ,gray91
088,19,2.3, ,gray91
088,20,2.26666666666667, ,gray91
088,21,2.23333333333333, ,gray91
088,22,2.2, ,gray91
088,23,2.16666666666667, ,gray91
088,24,2.13333333333333, ,gray91
088,25,2.1, ,gray91
088,26,2.06666666666667, ,gray91
088,27,2.03333333333333, ,gray91
088,28,2, ,gray91
088,29,1.96666666666667, ,gray91
089,00,2.96666666666667, ,gray91
089,01,2.93333333333333, ,gray91
089,02,2.9, ,gray91
089,03,2.86666666666667, ,gray91
089,04,2.83333333333333, ,gray91
089,05,2.8, ,gray91
089,06,2.76666666666667, ,gray91
089,07,2.73333333333333, ,gray91
089,08,2.7, ,gray91
089,09,2.66666666666667, ,gray91
089,10,2.63333333333333, ,gray91
089,11,2.6, ,gray91
089,12,2.56666666666667, ,gray91
089,13,2.53333333333333, ,gray91
089,14,2.5, ,gray91
089,15,2.46666666666667, ,gray91
089,16,2.43333333333333, ,gray91
089,17,2.4, ,gray91
089,18,2.36666666666667, ,gray91
089,19,2.33333333333333, ,gray91
089,20,2.3, ,gray91
089,21,2.26666666666667, ,gray91
089,22,2.23333333333333, ,gray91
089,23,2.2, ,gray91
089,24,2.16666666666667, ,gray91
089,25,2.13333333333333, ,gray91
089,26,2.1, ,gray91
089,27,2.06666666666667, ,gray91
089,28,2.03333333333333, ,gray91
089,29,2,P,BLUE
090,00,3, ,gray91
090,01,2.96666666666667, ,gray91
090,02,2.93333333333333, ,gray91
090,03,2.9, ,gray91
090,04,2.86666666666667, ,gray91
090,05,2.83333333333333, ,gray91
090,06,2.8, ,gray91
090,07,2.76666666666667, ,gray91
090,08,2.73333333333333, ,gray91
090,09,2.7, ,gray91
090,10,2.66666666666667, ,gray91
090,11,2.63333333333333, ,gray91
090,12,2.6, ,gray91
090,13,2.56666666666667, ,gray91
090,14,2.53333333333333, ,gray91
090,15,2.5, ,gray91
090,16,2.46666666666667, ,gray91
090,17,2.43333333333333, ,gray91
090,18,2.4, ,gray91
090,19,2.36666666666667, ,gray91
090,20,2.33333333333333, ,gray91
090,21,2.3, ,gray91
090,22,2.26666666666667, ,gray91
090,23,2.23333333333333, ,gray91
090,24,2.2, ,gray91
090,25,2.16666666666667, ,gray91
090,26,2.13333333333333, ,gray91
090,27,2.1, ,gray91
090,28,2.06666666666667, ,gray91
090,29,2.03333333333333, ,gray91
091,00,3.03333333333333, ,gray91
091,01,3, ,gray91
091,02,2.96666666666667, ,gray91
091,03,2.93333333333333, ,gray91
091,04,2.9, ,gray91
091,05,2.86666666666667, ,gray91
