#x,y,z,prime,color
x,y,z,prime,pcolor
11,11,1589,47681,RED
11,11,15894,476831,RED
11,11,15896,476891,RED
11,11,15897,476921,RED
11,11,15899,476981,RED
11,11,1590,47711,RED
11,11,15900,477011,RED
11,11,15904,477131,RED
11,11,15907,477221,RED
11,11,1591,47741,RED
11,11,15911,477341,RED
11,11,15915,477461,RED
11,11,15918,477551,RED
11,11,15922,477671,RED
11,11,15924,477731,RED
11,11,15926,477791,RED
11,11,15927,477821,RED
11,11,15929,477881,RED
11,11,15931,477941,RED
11,11,15933,478001,RED
11,11,15941,478241,RED
11,11,15942,478271,RED
11,11,15946,478391,RED
11,11,15947,478421,RED
11,11,15948,478451,RED
11,11,15949,478481,RED
11,11,15952,478571,RED
11,11,15954,478631,RED
11,11,15960,478811,RED
11,11,15962,478871,RED
11,11,15963,478901,RED
11,11,15964,478931,RED
11,11,15966,478991,RED
11,11,15969,479081,RED
11,11,15973,479201,RED
11,11,15974,479231,RED
11,11,1598,47951,RED
11,11,15981,479441,RED
11,11,15985,479561,RED
11,11,1599,47981,RED
11,11,15992,479771,RED
11,11,15995,479861,RED
11,11,15996,479891,RED
11,11,15998,479951,RED
11,11,16,491,RED
11,11,16002,480071,RED
11,11,16003,480101,RED
11,11,16011,480341,RED
11,11,16015,480461,RED
11,11,16017,480521,RED
11,11,16024,480731,RED
11,11,16025,480761,RED
11,11,16029,480881,RED
11,11,16030,480911,RED
11,11,16031,480941,RED
11,11,16033,481001,RED
11,11,16039,481181,RED
11,11,1604,48131,RED
11,11,16040,481211,RED
11,11,16043,481301,RED
11,11,16052,481571,RED
11,11,16057,481721,RED
11,11,16058,481751,RED
11,11,16067,482021,RED
11,11,16068,482051,RED
11,11,1607,48221,RED
11,11,16074,482231,RED
11,11,16078,482351,RED
11,11,16081,482441,RED
11,11,16083,482501,RED
11,11,16087,482621,RED
11,11,1609,48281,RED
11,11,16090,482711,RED
11,11,16095,482861,RED
11,11,1610,48311,RED
11,11,16102,483071,RED
11,11,16107,483221,RED
11,11,16108,483251,RED
11,11,16109,483281,RED
11,11,1611,48341,RED
11,11,16116,483491,RED
11,11,16118,483551,RED
11,11,1612,48371,RED
11,11,16120,483611,RED
11,11,16122,483671,RED
11,11,16125,483761,RED
11,11,16132,483971,RED
11,11,16135,484061,RED
11,11,16136,484091,RED
11,11,16138,484151,RED
11,11,16139,484181,RED
11,11,16143,484301,RED
11,11,16145,484361,RED
11,11,16156,484691,RED
11,11,16158,484751,RED
11,11,1616,48491,RED
11,11,16167,485021,RED
11,11,16169,485081,RED
11,11,16172,485171,RED
11,11,16173,485201,RED
11,11,16178,485351,RED
11,11,16180,485411,RED
11,11,16194,485831,RED
11,11,162,4871,RED
11,11,1620,48611,RED
11,11,16201,486041,RED
11,11,16202,486071,RED
11,11,16207,486221,RED
11,11,16209,486281,RED
11,11,16211,486341,RED
11,11,16216,486491,RED
11,11,16221,486641,RED
11,11,16222,486671,RED
11,11,16227,486821,RED
11,11,16232,486971,RED
11,11,1624,48731,RED
11,11,16240,487211,RED
11,11,16246,487391,RED
11,11,16249,487481,RED
11,11,1625,48761,RED
11,11,16253,487601,RED
11,11,16256,487691,RED
11,11,16260,487811,RED
11,11,16267,488021,RED
11,11,16268,488051,RED
11,11,1627,48821,RED
11,11,16272,488171,RED
11,11,16274,488231,RED
11,11,16275,488261,RED
11,11,16277,488321,RED
11,11,16279,488381,RED
11,11,16281,488441,RED
11,11,16288,488651,RED
11,11,16290,488711,RED
11,11,16295,488861,RED
11,11,16297,488921,RED
11,11,16299,488981,RED
11,11,16300,489011,RED
11,11,16303,489101,RED
11,11,16305,489161,RED
11,11,16306,489191,RED
11,11,16314,489431,RED
11,11,16318,489551,RED
11,11,16325,489761,RED
11,11,16326,489791,RED
11,11,16328,489851,RED
11,11,16330,489911,RED
11,11,16331,489941,RED
11,11,16333,490001,RED
11,11,16334,490031,RED
11,11,16337,490121,RED
11,11,16338,490151,RED
11,11,1634,49031,RED
11,11,16341,490241,RED
11,11,16342,490271,RED
11,11,16347,490421,RED
11,11,16349,490481,RED
11,11,16351,490541,RED
11,11,16352,490571,RED
11,11,16354,490631,RED
11,11,16355,490661,RED
11,11,16366,490991,RED
11,11,16369,491081,RED
11,11,1637,49121,RED
11,11,16372,491171,RED
11,11,16373,491201,RED
11,11,16375,491261,RED
11,11,16383,491501,RED
11,11,16384,491531,RED
11,11,16386,491591,RED
11,11,16388,491651,RED
11,11,16398,491951,RED
11,11,164,4931,RED
11,11,1640,49211,RED
11,11,16408,492251,RED
11,11,16409,492281,RED
11,11,16414,492431,RED
11,11,16416,492491,RED
11,11,16418,492551,RED
11,11,16421,492641,RED
11,11,16422,492671,RED
11,11,16424,492731,RED
11,11,16425,492761,RED
11,11,16430,492911,RED
11,11,16433,493001,RED
11,11,16437,493121,RED
11,11,1644,49331,RED
11,11,16440,493211,RED
11,11,16443,493301,RED
11,11,16449,493481,RED
11,11,16451,493541,RED
11,11,16457,493721,RED
11,11,1646,49391,RED
11,11,16460,493811,RED
11,11,16464,493931,RED
11,11,16468,494051,RED
11,11,16471,494141,RED
11,11,16479,494381,RED
11,11,1648,49451,RED
11,11,16481,494441,RED
11,11,16482,494471,RED
11,11,16485,494561,RED
11,11,16486,494591,RED
11,11,16487,494621,RED
11,11,16488,494651,RED
11,11,1649,49481,RED
11,11,16501,495041,RED
11,11,16502,495071,RED
11,11,16505,495161,RED
11,11,16507,495221,RED
11,11,16512,495371,RED
11,11,16513,495401,RED
11,11,16515,495461,RED
11,11,16516,495491,RED
11,11,16520,495611,RED
11,11,16523,495701,RED
11,11,16526,495791,RED
11,11,16527,495821,RED
11,11,16528,495851,RED
11,11,16540,496211,RED
11,11,16549,496481,RED
11,11,16550,496511,RED
11,11,16554,496631,RED
11,11,16561,496841,RED
11,11,16562,496871,RED
11,11,16563,496901,RED
11,11,16568,497051,RED
11,11,16570,497111,RED
11,11,16571,497141,RED
11,11,16572,497171,RED
11,11,16575,497261,RED
11,11,16576,497291,RED
11,11,16578,497351,RED
11,11,16580,497411,RED
11,11,16583,497501,RED
11,11,16585,497561,RED
11,11,16590,497711,RED
11,11,16591,497741,RED
11,11,16592,497771,RED
11,11,16593,497801,RED
11,11,16594,497831,RED
11,11,1660,49811,RED
11,11,16603,498101,RED
11,11,16613,498401,RED
11,11,16615,498461,RED
11,11,16617,498521,RED
11,11,16618,498551,RED
11,11,1662,49871,RED
11,11,16620,498611,RED
11,11,16625,498761,RED
11,11,16626,498791,RED
11,11,16629,498881,RED
11,11,16638,499151,RED
11,11,16639,499181,RED
11,11,16640,499211,RED
11,11,16645,499361,RED
11,11,16646,499391,RED
11,11,16649,499481,RED
11,11,16652,499571,RED
11,11,16653,499601,RED
11,11,16655,499661,RED
11,11,16656,499691,RED
11,11,16659,499781,RED
11,11,1666,49991,RED
11,11,1667,50021,RED
11,11,16670,500111,RED
11,11,16674,500231,RED
11,11,16677,500321,RED
11,11,1668,50051,RED
11,11,16682,500471,RED
11,11,16683,500501,RED
11,11,16691,500741,RED
11,11,16694,500831,RED
11,11,16695,500861,RED
11,11,16696,500891,RED
11,11,16697,500921,RED
11,11,167,5021,RED
11,11,1670,50111,RED
11,11,16704,501131,RED
11,11,16706,501191,RED
11,11,16711,501341,RED
11,11,16713,501401,RED
11,11,16723,501701,RED
11,11,16724,501731,RED
11,11,16727,501821,RED
11,11,16730,501911,RED
11,11,16732,501971,RED
11,11,16733,502001,RED
11,11,16737,502121,RED
11,11,16739,502181,RED
11,11,1674,50231,RED
11,11,16743,502301,RED
11,11,16747,502421,RED
11,11,16748,502451,RED
11,11,1675,50261,RED
11,11,16754,502631,RED
11,11,16759,502781,RED
11,11,1676,50291,RED
11,11,16761,502841,RED
11,11,16765,502961,RED
11,11,1677,50321,RED
11,11,16774,503231,RED
11,11,16778,503351,RED
11,11,16779,503381,RED
11,11,16781,503441,RED
11,11,16783,503501,RED
11,11,16787,503621,RED
11,11,16792,503771,RED
11,11,168,5051,RED
11,11,1680,50411,RED
11,11,16800,504011,RED
11,11,16807,504221,RED
11,11,1681,50441,RED
11,11,16810,504311,RED
11,11,16815,504461,RED
11,11,16817,504521,RED
11,11,16822,504671,RED
11,11,16827,504821,RED
11,11,16828,504851,RED
11,11,16834,505031,RED
11,11,16835,505061,RED
11,11,16836,505091,RED
11,11,16839,505181,RED
11,11,16843,505301,RED
11,11,16849,505481,RED
11,11,16850,505511,RED
11,11,16853,505601,RED
11,11,16856,505691,RED
11,11,16859,505781,RED
11,11,1686,50591,RED
11,11,16860,505811,RED
11,11,16862,505871,RED
11,11,16865,505961,RED
11,11,16872,506171,RED
11,11,16873,506201,RED
11,11,16876,506291,RED
11,11,16878,506351,RED
11,11,16879,506381,RED
11,11,1688,50651,RED
11,11,16883,506501,RED
11,11,16884,506531,RED
11,11,16886,506591,RED
11,11,16895,506861,RED
11,11,169,5081,RED
11,11,16902,507071,RED
11,11,1691,50741,RED
11,11,16912,507371,RED
11,11,16913,507401,RED
11,11,16914,507431,RED
11,11,16915,507461,RED
11,11,16916,507491,RED
11,11,16921,507641,RED
11,11,16927,507821,RED
11,11,16932,507971,RED
11,11,16936,508091,RED
11,11,16942,508271,RED
11,11,16943,508301,RED
11,11,16944,508331,RED
11,11,16948,508451,RED
11,11,16955,508661,RED
11,11,1696,50891,RED
11,11,16960,508811,RED
11,11,16961,508841,RED
11,11,16963,508901,RED
11,11,16964,508931,RED
11,11,16965,508961,RED
11,11,1698,50951,RED
11,11,16981,509441,RED
11,11,16986,509591,RED
11,11,16989,509681,RED
11,11,16991,509741,RED
11,11,16993,509801,RED
11,11,16997,509921,RED
11,11,17,521,RED
11,11,17003,510101,RED
11,11,17010,510311,RED
11,11,17013,510401,RED
11,11,17018,510551,RED
11,11,17019,510581,RED
11,11,1702,51071,RED
11,11,17020,510611,RED
11,11,17031,510941,RED
11,11,17033,511001,RED
11,11,17035,511061,RED
11,11,17038,511151,RED
11,11,1704,51131,RED
11,11,17040,511211,RED
11,11,17045,511361,RED
11,11,17046,511391,RED
11,11,17051,511541,RED
11,11,17054,511631,RED
11,11,17056,511691,RED
11,11,17060,511811,RED
11,11,17065,511961,RED
11,11,17066,511991,RED
11,11,17067,512021,RED
11,11,17077,512321,RED
11,11,17084,512531,RED
11,11,17086,512591,RED
11,11,17087,512621,RED
11,11,17090,512711,RED
11,11,17091,512741,RED
11,11,17096,512891,RED
11,11,17097,512921,RED
11,11,17101,513041,RED
11,11,17103,513101,RED
11,11,17104,513131,RED
11,11,1711,51341,RED
11,11,17110,513311,RED
11,11,17111,513341,RED
11,11,17112,513371,RED
11,11,17114,513431,RED
11,11,17121,513641,RED
11,11,17124,513731,RED
11,11,17125,513761,RED
11,11,17129,513881,RED
11,11,17133,514001,RED
11,11,17135,514061,RED
11,11,1714,51431,RED
11,11,17142,514271,RED
11,11,17145,514361,RED
11,11,1715,51461,RED
11,11,17152,514571,RED
11,11,17158,514751,RED
11,11,17161,514841,RED
11,11,1717,51521,RED
11,11,17170,515111,RED
11,11,17174,515231,RED
11,11,17178,515351,RED
11,11,17179,515381,RED
11,11,1718,51551,RED
11,11,17187,515621,RED
11,11,17188,515651,RED
11,11,17189,515681,RED
11,11,1719,51581,RED
11,11,17191,515741,RED
11,11,17192,515771,RED
11,11,17195,515861,RED
11,11,17198,515951,RED
11,11,172,5171,RED
11,11,17205,516161,RED
11,11,17208,516251,RED
11,11,17212,516371,RED
11,11,17214,516431,RED
11,11,17217,516521,RED
11,11,17220,516611,RED
11,11,17223,516701,RED
11,11,17227,516821,RED
11,11,17230,516911,RED
11,11,17235,517061,RED
11,11,17236,517091,RED
11,11,17238,517151,RED
11,11,17240,517211,RED
11,11,17241,517241,RED
11,11,17249,517481,RED
11,11,17250,517511,RED
11,11,17252,517571,RED
11,11,17257,517721,RED
11,11,17263,517901,RED
11,11,17264,517931,RED
11,11,17266,517991,RED
11,11,17272,518171,RED
11,11,17275,518261,RED
11,11,17276,518291,RED
11,11,17280,518411,RED
11,11,17282,518471,RED
11,11,17287,518621,RED
11,11,17291,518741,RED
11,11,17293,518801,RED
11,11,17294,518831,RED
11,11,17299,518981,RED
11,11,17300,519011,RED
11,11,17304,519131,RED
11,11,17305,519161,RED
11,11,1731,51941,RED
11,11,17312,519371,RED
11,11,17317,519521,RED
11,11,17318,519551,RED
11,11,17319,519581,RED
11,11,1732,51971,RED
11,11,17320,519611,RED
11,11,17329,519881,RED
11,11,17332,519971,RED
11,11,17334,520031,RED
11,11,17338,520151,RED
11,11,17341,520241,RED
11,11,17345,520361,RED
11,11,17348,520451,RED
11,11,17352,520571,RED
11,11,17354,520631,RED
11,11,17356,520691,RED
11,11,17357,520721,RED
11,11,17361,520841,RED
11,11,17367,521021,RED
11,11,17368,521051,RED
11,11,1737,52121,RED
11,11,17373,521201,RED
11,11,17374,521231,RED
11,11,17382,521471,RED
11,11,1739,52181,RED
11,11,17394,521831,RED
11,11,17395,521861,RED
11,11,17399,521981,RED
11,11,174,5231,RED
11,11,17405,522161,RED
11,11,17406,522191,RED
11,11,17408,522251,RED
11,11,17409,522281,RED
11,11,17412,522371,RED
11,11,17417,522521,RED
11,11,17425,522761,RED
11,11,17429,522881,RED
11,11,1743,52301,RED
11,11,17434,523031,RED
11,11,1745,52361,RED
11,11,17450,523511,RED
11,11,17451,523541,RED
11,11,17452,523571,RED
11,11,17454,523631,RED
11,11,1746,52391,RED
11,11,17469,524081,RED
11,11,17472,524171,RED
11,11,17473,524201,RED
11,11,17474,524231,RED
11,11,17475,524261,RED
11,11,17478,524351,RED
11,11,17480,524411,RED
11,11,17486,524591,RED
11,11,17489,524681,RED
11,11,17493,524801,RED
11,11,17494,524831,RED
11,11,17497,524921,RED
11,11,17499,524981,RED
11,11,175,5261,RED
11,11,1750,52511,RED
11,11,17503,525101,RED
11,11,17506,525191,RED
11,11,17507,525221,RED
11,11,1751,52541,RED
11,11,17514,525431,RED
11,11,17515,525461,RED
11,11,17516,525491,RED
11,11,1752,52571,RED
11,11,17521,525641,RED
11,11,17522,525671,RED
11,11,17524,525731,RED
11,11,17537,526121,RED
11,11,1754,52631,RED
11,11,17542,526271,RED
11,11,17546,526391,RED
11,11,17550,526511,RED
11,11,17552,526571,RED
11,11,17553,526601,RED
11,11,17559,526781,RED
11,11,1756,52691,RED
11,11,17562,526871,RED
11,11,17564,526931,RED
11,11,17569,527081,RED
11,11,1757,52721,RED
11,11,17576,527291,RED
11,11,17579,527381,RED
11,11,17580,527411,RED
11,11,17581,527441,RED
11,11,17586,527591,RED
11,11,17591,527741,RED
11,11,17597,527921,RED
11,11,17599,527981,RED
11,11,17601,528041,RED
11,11,17604,528131,RED
11,11,17606,528191,RED
11,11,17613,528401,RED
11,11,17616,528491,RED
11,11,17620,528611,RED
11,11,17626,528791,RED
11,11,17627,528821,RED
11,11,17629,528881,RED
11,11,1763,52901,RED
11,11,17630,528911,RED
11,11,17632,528971,RED
11,11,17637,529121,RED
11,11,17639,529181,RED
11,11,17641,529241,RED
11,11,17642,529271,RED
11,11,17643,529301,RED
11,11,17647,529421,RED
11,11,17656,529691,RED
11,11,17658,529751,RED
11,11,17660,529811,RED
11,11,17662,529871,RED
11,11,17665,529961,RED
11,11,17667,530021,RED
11,11,17668,530051,RED
11,11,17675,530261,RED
11,11,1768,53051,RED
11,11,17683,530501,RED
11,11,17684,530531,RED
11,11,17690,530711,RED
11,11,17691,530741,RED
11,11,17695,530861,RED
11,11,17702,531071,RED
11,11,17703,531101,RED
11,11,17709,531281,RED
11,11,17717,531521,RED
11,11,17718,531551,RED
11,11,17719,531581,RED
11,11,1772,53171,RED
11,11,17720,531611,RED
11,11,17723,531701,RED
11,11,17724,531731,RED
11,11,17727,531821,RED
11,11,1773,53201,RED
11,11,17730,531911,RED
11,11,17733,532001,RED
11,11,17735,532061,RED
11,11,1774,53231,RED
11,11,17741,532241,RED
11,11,17744,532331,RED
11,11,17746,532391,RED
11,11,17747,532421,RED
11,11,17748,532451,RED
11,11,17753,532601,RED
11,11,17756,532691,RED
11,11,17758,532751,RED
11,11,17759,532781,RED
11,11,17760,532811,RED
11,11,17768,533051,RED
11,11,17770,533111,RED
11,11,17775,533261,RED
11,11,17777,533321,RED
11,11,1779,53381,RED
11,11,17790,533711,RED
11,11,17793,533801,RED
11,11,17794,533831,RED
11,11,17797,533921,RED
11,11,178,5351,RED
11,11,1780,53411,RED
11,11,17803,534101,RED
11,11,1781,53441,RED
11,11,17810,534311,RED
11,11,17811,534341,RED
11,11,17812,534371,RED
11,11,17814,534431,RED
11,11,17816,534491,RED
11,11,17819,534581,RED
11,11,17822,534671,RED
11,11,17828,534851,RED
11,11,17832,534971,RED
11,11,17835,535061,RED
11,11,17838,535151,RED
11,11,17839,535181,RED
11,11,17845,535361,RED
11,11,17846,535391,RED
11,11,17849,535481,RED
11,11,17850,535511,RED
11,11,17852,535571,RED
11,11,17858,535751,RED
11,11,1786,53591,RED
11,11,17860,535811,RED
11,11,17866,535991,RED
11,11,17868,536051,RED
11,11,17870,536111,RED
11,11,17871,536141,RED
11,11,17881,536441,RED
11,11,17884,536531,RED
11,11,17885,536561,RED
11,11,17887,536621,RED
11,11,17888,536651,RED
11,11,1789,53681,RED
11,11,17892,536771,RED
11,11,17893,536801,RED
11,11,17896,536891,RED
11,11,179,5381,RED
11,11,17900,537011,RED
11,11,17901,537041,RED
11,11,17902,537071,RED
11,11,17906,537191,RED
11,11,17907,537221,RED
11,11,17909,537281,RED
11,11,17913,537401,RED
11,11,17920,537611,RED
11,11,17931,537941,RED
11,11,17933,538001,RED
11,11,17937,538121,RED
11,11,17938,538151,RED
11,11,1794,53831,RED
11,11,17943,538301,RED
11,11,17944,538331,RED
11,11,17949,538481,RED
11,11,1795,53861,RED
11,11,17950,538511,RED
11,11,17957,538721,RED
11,11,17958,538751,RED
11,11,1796,53891,RED
11,11,17961,538841,RED
11,11,17962,538871,RED
11,11,17964,538931,RED
11,11,17970,539111,RED
11,11,17971,539141,RED
11,11,17972,539171,RED
11,11,17975,539261,RED
11,11,17977,539321,RED
11,11,17978,539351,RED
11,11,1798,53951,RED
11,11,17983,539501,RED
11,11,17987,539621,RED
11,11,17990,539711,RED
11,11,17997,539921,RED
11,11,1800,54011,RED
11,11,18001,540041,RED
11,11,18003,540101,RED
11,11,18008,540251,RED
11,11,18015,540461,RED
11,11,18020,540611,RED
11,11,18028,540851,RED
11,11,1803,54101,RED
11,11,18033,541001,RED
11,11,18035,541061,RED
11,11,18039,541181,RED
11,11,18042,541271,RED
11,11,18043,541301,RED
11,11,18045,541361,RED
11,11,18046,541391,RED
11,11,18050,541511,RED
11,11,18052,541571,RED
11,11,18054,541631,RED
11,11,18055,541661,RED
11,11,18057,541721,RED
11,11,18059,541781,RED
11,11,18063,541901,RED
11,11,18066,541991,RED
11,11,18067,542021,RED
11,11,18069,542081,RED
11,11,18070,542111,RED
11,11,18071,542141,RED
11,11,18075,542261,RED
11,11,1808,54251,RED
11,11,18081,542441,RED
11,11,18092,542771,RED
11,11,18094,542831,RED
11,11,18096,542891,RED
11,11,18097,542921,RED
11,11,18098,542951,RED
11,11,18099,542981,RED
11,11,181,5441,RED
11,11,1810,54311,RED
11,11,18104,543131,RED
11,11,18105,543161,RED
11,11,18109,543281,RED
11,11,18110,543311,RED
11,11,18111,543341,RED
11,11,18118,543551,RED
11,11,1812,54371,RED
11,11,18120,543611,RED
11,11,18122,543671,RED
11,11,18126,543791,RED
11,11,1813,54401,RED
11,11,18130,543911,RED
11,11,18132,543971,RED
11,11,18133,544001,RED
11,11,18134,544031,RED
11,11,18148,544451,RED
11,11,18153,544601,RED
11,11,18154,544631,RED
11,11,18157,544721,RED
11,11,18159,544781,RED
11,11,18165,544961,RED
11,11,1817,54521,RED
11,11,18171,545141,RED
11,11,18174,545231,RED
11,11,18176,545291,RED
11,11,18187,545621,RED
11,11,18188,545651,RED
11,11,1819,54581,RED
11,11,18190,545711,RED
11,11,182,5471,RED
11,11,18202,546071,RED
11,11,18203,546101,RED
11,11,18211,546341,RED
11,11,18215,546461,RED
11,11,18222,546671,RED
11,11,18224,546731,RED
11,11,18229,546881,RED
11,11,18235,547061,RED
11,11,18237,547121,RED
11,11,18241,547241,RED
11,11,18242,547271,RED
11,11,18243,547301,RED
11,11,18245,547361,RED
11,11,18253,547601,RED
11,11,18255,547661,RED
11,11,18262,547871,RED
11,11,18263,547901,RED
11,11,18273,548201,RED
11,11,18276,548291,RED
11,11,18278,548351,RED
11,11,1828,54851,RED
11,11,18281,548441,RED
11,11,18283,548501,RED
11,11,18286,548591,RED
11,11,1829,54881,RED
11,11,18292,548771,RED
11,11,18294,548831,RED
11,11,18295,548861,RED
11,11,183,5501,RED
11,11,18300,549011,RED
11,11,18302,549071,RED
11,11,18305,549161,RED
11,11,18307,549221,RED
11,11,18309,549281,RED
11,11,1831,54941,RED
11,11,18314,549431,RED
11,11,18318,549551,RED
11,11,18321,549641,RED
11,11,18323,549701,RED
11,11,1833,55001,RED
11,11,18330,549911,RED
11,11,18335,550061,RED
11,11,18339,550181,RED
11,11,18340,550211,RED
11,11,18341,550241,RED
11,11,1835,55061,RED
11,11,18351,550541,RED
11,11,18354,550631,RED
11,11,18355,550661,RED
11,11,18356,550691,RED
11,11,18357,550721,RED
11,11,18360,550811,RED
11,11,18361,550841,RED
11,11,18365,550961,RED
11,11,18374,551231,RED
11,11,18377,551321,RED
11,11,18379,551381,RED
11,11,18388,551651,RED
11,11,18393,551801,RED
11,11,18395,551861,RED
11,11,18398,551951,RED
11,11,18399,551981,RED
11,11,184,5531,RED
11,11,18400,552011,RED
11,11,18411,552341,RED
11,11,18413,552401,RED
11,11,18416,552491,RED
11,11,18419,552581,RED
11,11,18420,552611,RED
11,11,18424,552731,RED
11,11,18426,552791,RED
11,11,18427,552821,RED
11,11,18432,552971,RED
11,11,18439,553181,RED
11,11,1844,55331,RED
11,11,18440,553211,RED
11,11,18449,553481,RED
11,11,18453,553601,RED
11,11,18460,553811,RED
11,11,18463,553901,RED
11,11,18465,553961,RED
11,11,18466,553991,RED
11,11,18468,554051,RED
11,11,18472,554171,RED
11,11,18484,554531,RED
11,11,18490,554711,RED
11,11,18496,554891,RED
11,11,18498,554951,RED
11,11,1850,55511,RED
11,11,18501,555041,RED
11,11,18507,555221,RED
11,11,18508,555251,RED
11,11,1851,55541,RED
11,11,18515,555461,RED
11,11,18516,555491,RED
11,11,18517,555521,RED
11,11,18522,555671,RED
11,11,18525,555761,RED
11,11,18531,555941,RED
11,11,18539,556181,RED
11,11,1854,55631,RED
11,11,18540,556211,RED
11,11,18542,556271,RED
11,11,18544,556331,RED
11,11,1855,55661,RED
11,11,18553,556601,RED
11,11,18556,556691,RED
11,11,18559,556781,RED
11,11,1856,55691,RED
11,11,18560,556811,RED
11,11,18561,556841,RED
11,11,18564,556931,RED
11,11,18567,557021,RED
11,11,1857,55721,RED
11,11,18573,557201,RED
11,11,18575,557261,RED
11,11,18577,557321,RED
11,11,18586,557591,RED
11,11,18591,557741,RED
11,11,18593,557801,RED
11,11,18594,557831,RED
11,11,18595,557861,RED
11,11,18596,557891,RED
11,11,18599,557981,RED
11,11,186,5591,RED
11,11,18608,558251,RED
11,11,18613,558401,RED
11,11,18614,558431,RED
11,11,18616,558491,RED
11,11,18617,558521,RED
11,11,1862,55871,RED
11,11,18620,558611,RED
11,11,18624,558731,RED
11,11,18626,558791,RED
11,11,18629,558881,RED
11,11,1863,55901,RED
11,11,18633,559001,RED
11,11,1864,55931,RED
11,11,18640,559211,RED
11,11,18647,559421,RED
11,11,18648,559451,RED
11,11,18650,559511,RED
11,11,18651,559541,RED
11,11,18652,559571,RED
11,11,18654,559631,RED
11,11,18659,559781,RED
11,11,18661,559841,RED
11,11,18663,559901,RED
11,11,18666,559991,RED
11,11,18669,560081,RED
11,11,18672,560171,RED
11,11,18680,560411,RED
11,11,18682,560471,RED
11,11,18683,560501,RED
11,11,18684,560531,RED
11,11,18685,560561,RED
11,11,18687,560621,RED
11,11,1869,56081,RED
11,11,18692,560771,RED
11,11,18696,560891,RED
11,11,18703,561101,RED
11,11,18705,561161,RED
11,11,18706,561191,RED
11,11,18708,561251,RED
11,11,18715,561461,RED
11,11,18717,561521,RED
11,11,18718,561551,RED
11,11,1872,56171,RED
11,11,18725,561761,RED
11,11,18736,562091,RED
11,11,18739,562181,RED
11,11,18742,562271,RED
11,11,18743,562301,RED
11,11,18745,562361,RED
11,11,18747,562421,RED
11,11,18754,562631,RED
11,11,18756,562691,RED
11,11,18757,562721,RED
11,11,18759,562781,RED
11,11,18761,562841,RED
11,11,18762,562871,RED
11,11,18763,562901,RED
11,11,18764,562931,RED
11,11,18767,563021,RED
11,11,18768,563051,RED
11,11,18769,563081,RED
11,11,18778,563351,RED
11,11,18780,563411,RED
11,11,18783,563501,RED
11,11,18785,563561,RED
11,11,18794,563831,RED
11,11,188,5651,RED
11,11,18801,564041,RED
11,11,18806,564191,RED
11,11,18808,564251,RED
11,11,18812,564371,RED
11,11,18813,564401,RED
11,11,18816,564491,RED
11,11,18822,564671,RED
11,11,18823,564701,RED
11,11,18825,564761,RED
11,11,18829,564881,RED
11,11,1883,56501,RED
11,11,1884,56531,RED
11,11,18841,565241,RED
11,11,18845,565361,RED
11,11,18846,565391,RED
11,11,18848,565451,RED
11,11,18850,565511,RED
11,11,18852,565571,RED
11,11,18855,565661,RED
11,11,1886,56591,RED
11,11,18873,566201,RED
11,11,18874,566231,RED
11,11,18881,566441,RED
11,11,18889,566681,RED
11,11,1889,56681,RED
11,11,1890,56711,RED
11,11,18900,567011,RED
11,11,18903,567101,RED
11,11,18913,567401,RED
11,11,18925,567761,RED
11,11,18929,567881,RED
11,11,18936,568091,RED
11,11,18938,568151,RED
11,11,18941,568241,RED
11,11,18946,568391,RED
11,11,18949,568481,RED
11,11,18951,568541,RED
11,11,18956,568691,RED
11,11,18958,568751,RED
11,11,1896,56891,RED
11,11,18966,568991,RED
11,11,18967,569021,RED
11,11,18969,569081,RED
11,11,1897,56921,RED
11,11,18970,569111,RED
11,11,18971,569141,RED
11,11,18973,569201,RED
11,11,18977,569321,RED
11,11,1898,56951,RED
11,11,18990,569711,RED
11,11,18992,569771,RED
11,11,18994,569831,RED
11,11,18995,569861,RED
11,11,190,5711,RED
11,11,19001,570041,RED
11,11,19002,570071,RED
11,11,19004,570131,RED
11,11,19005,570161,RED
11,11,19006,570191,RED
11,11,19007,570221,RED
11,11,1901,57041,RED
11,11,19015,570461,RED
11,11,19016,570491,RED
11,11,19022,570671,RED
11,11,19027,570821,RED
11,11,19028,570851,RED
11,11,19029,570881,RED
11,11,19033,571001,RED
11,11,19034,571031,RED
11,11,1904,57131,RED
11,11,19040,571211,RED
11,11,19044,571331,RED
11,11,19051,571541,RED
11,11,19053,571601,RED
11,11,19057,571721,RED
11,11,19058,571751,RED
11,11,1906,57191,RED
11,11,19060,571811,RED
11,11,19061,571841,RED
11,11,19062,571871,RED
11,11,19068,572051,RED
11,11,1907,57221,RED
11,11,19077,572321,RED
11,11,1908,57251,RED
11,11,19082,572471,RED
11,11,19088,572651,RED
11,11,19090,572711,RED
11,11,19093,572801,RED
11,11,191,5741,RED
11,11,19103,573101,RED
11,11,19105,573161,RED
11,11,19111,573341,RED
11,11,19112,573371,RED
11,11,19125,573761,RED
11,11,19126,573791,RED
11,11,19128,573851,RED
11,11,19131,573941,RED
11,11,19134,574031,RED
11,11,19135,574061,RED
11,11,19139,574181,RED
11,11,19154,574631,RED
11,11,19174,575231,RED
11,11,19175,575261,RED
11,11,19181,575441,RED
11,11,19186,575591,RED
11,11,19188,575651,RED
11,11,19190,575711,RED
11,11,19197,575921,RED
11,11,19201,576041,RED
