#x,y,z,prime,color
x,y,z,prime,pcolor

NUMBER  PFLAG   x,y,z,prime,pcolor
219133  P       13,13,7304,219133,GOLD
219143  P       23,23,7304,219143,GREEN
219169  P       19,19,7305,219169,RED
219187  P       07,07,7306,219187,GREEN
219217  P       07,07,7307,219217,GREEN
219223  P       13,13,7307,219223,GOLD
219251  P       11,11,7308,219251,RED
219277  P       07,07,7309,219277,GREEN
219281  P       11,11,7309,219281,RED
219293  P       23,23,7309,219293,GREEN
219301  P       01,01,7310,219301,BLUE
219311  P       11,11,7310,219311,RED
219313  P       13,13,7310,219313,GOLD
219353  P       23,23,7311,219353,GREEN
219361  P       01,01,7312,219361,BLUE
219371  P       11,11,7312,219371,RED
219377  P       17,17,7312,219377,GOLD
219389  P       29,29,7312,219389,BLUE
219407  P       17,17,7313,219407,GOLD
219409  P       19,19,7313,219409,RED
219433  P       13,13,7314,219433,GOLD
219437  P       17,17,7314,219437,GOLD
219451  P       01,01,7315,219451,BLUE
219463  P       13,13,7315,219463,GOLD
219467  P       17,17,7315,219467,GOLD
219491  P       11,11,7316,219491,RED
219503  P       23,23,7316,219503,GREEN
219517  P       07,07,7317,219517,GREEN
219523  P       13,13,7317,219523,GOLD
219529  P       19,19,7317,219529,RED
219533  P       23,23,7317,219533,GREEN
219547  P       07,07,7318,219547,GREEN
219577  P       07,07,7319,219577,GREEN
219587  P       17,17,7319,219587,GOLD
219599  P       29,29,7319,219599,BLUE
219607  P       07,07,7320,219607,GREEN
219613  P       13,13,7320,219613,GOLD
219619  P       19,19,7320,219619,RED
219629  P       29,29,7320,219629,BLUE
219647  P       17,17,7321,219647,GOLD
219649  P       19,19,7321,219649,RED
219677  P       17,17,7322,219677,GOLD
219679  P       19,19,7322,219679,RED
219683  P       23,23,7322,219683,GREEN
219689  P       29,29,7322,219689,BLUE
219707  P       17,17,7323,219707,GOLD
219721  P       01,01,7324,219721,BLUE
219727  P       07,07,7324,219727,GREEN
219731  P       11,11,7324,219731,RED
219749  P       29,29,7324,219749,BLUE
219757  P       07,07,7325,219757,GREEN
219761  P       11,11,7325,219761,RED
219763  P       13,13,7325,219763,GOLD
219767  P       17,17,7325,219767,GOLD
219787  P       07,07,7326,219787,GREEN
219797  P       17,17,7326,219797,GOLD
219799  P       19,19,7326,219799,RED
219809  P       29,29,7326,219809,BLUE
219823  P       13,13,7327,219823,GOLD
219829  P       19,19,7327,219829,RED
219839  P       29,29,7327,219839,BLUE
219847  P       07,07,7328,219847,GREEN
219851  P       11,11,7328,219851,RED
219871  P       01,01,7329,219871,BLUE
219881  P       11,11,7329,219881,RED
219889  P       19,19,7329,219889,RED
219911  P       11,11,7330,219911,RED
219917  P       17,17,7330,219917,GOLD
219931  P       01,01,7331,219931,BLUE
219937  P       07,07,7331,219937,GREEN
219941  P       11,11,7331,219941,RED
219943  P       13,13,7331,219943,GOLD
219953  P       23,23,7331,219953,GREEN
219959  P       29,29,7331,219959,BLUE
219971  P       11,11,7332,219971,RED
219977  P       17,17,7332,219977,GOLD
219979  P       19,19,7332,219979,RED
219983  P       23,23,7332,219983,GREEN
220009  P       19,19,7333,220009,RED
220013  P       23,23,7333,220013,GREEN
220019  P       29,29,7333,220019,BLUE
220021  P       01,01,7334,220021,BLUE
220057  P       07,07,7335,220057,GREEN
220063  P       13,13,7335,220063,GOLD
220123  P       13,13,7337,220123,GOLD
220141  P       01,01,7338,220141,BLUE
220147  P       07,07,7338,220147,GREEN
220151  P       11,11,7338,220151,RED
220163  P       23,23,7338,220163,GREEN
220169  P       29,29,7338,220169,BLUE
220177  P       07,07,7339,220177,GREEN
220189  P       19,19,7339,220189,RED
220217  P       17,17,7340,220217,GOLD
220243  P       13,13,7341,220243,GOLD
220279  P       19,19,7342,220279,RED
220291  P       01,01,7343,220291,BLUE
220301  P       11,11,7343,220301,RED
220307  P       17,17,7343,220307,GOLD
220327  P       07,07,7344,220327,GREEN
220333  P       13,13,7344,220333,GOLD
220351  P       01,01,7345,220351,BLUE
220357  P       07,07,7345,220357,GREEN
220361  P       11,11,7345,220361,RED
220369  P       19,19,7345,220369,RED
220373  P       23,23,7345,220373,GREEN
220391  P       11,11,7346,220391,RED
220399  P       19,19,7346,220399,RED
220403  P       23,23,7346,220403,GREEN
220411  P       01,01,7347,220411,BLUE
220421  P       11,11,7347,220421,RED
220447  P       07,07,7348,220447,GREEN
220469  P       29,29,7348,220469,BLUE
220471  P       01,01,7349,220471,BLUE
220511  P       11,11,7350,220511,RED
220513  P       13,13,7350,220513,GOLD
220529  P       29,29,7350,220529,BLUE
220537  P       07,07,7351,220537,GREEN
220543  P       13,13,7351,220543,GOLD
220553  P       23,23,7351,220553,GREEN
220559  P       29,29,7351,220559,BLUE
220573  P       13,13,7352,220573,GOLD
220579  P       19,19,7352,220579,RED
220589  P       29,29,7352,220589,BLUE
220613  P       23,23,7353,220613,GREEN
220663  P       13,13,7355,220663,GOLD
220667  P       17,17,7355,220667,GOLD
220673  P       23,23,7355,220673,GREEN
220681  P       01,01,7356,220681,BLUE
220687  P       07,07,7356,220687,GREEN
220699  P       19,19,7356,220699,RED
220709  P       29,29,7356,220709,BLUE
220721  P       11,11,7357,220721,RED
220747  P       07,07,7358,220747,GREEN
220757  P       17,17,7358,220757,GOLD
220771  P       01,01,7359,220771,BLUE
220783  P       13,13,7359,220783,GOLD
220789  P       19,19,7359,220789,RED
220793  P       23,23,7359,220793,GREEN
220807  P       07,07,7360,220807,GREEN
220811  P       11,11,7360,220811,RED
220841  P       11,11,7361,220841,RED
220859  P       29,29,7361,220859,BLUE
220861  P       01,01,7362,220861,BLUE
220873  P       13,13,7362,220873,GOLD
220877  P       17,17,7362,220877,GOLD
220879  P       19,19,7362,220879,RED
220889  P       29,29,7362,220889,BLUE
220897  P       07,07,7363,220897,GREEN
220901  P       11,11,7363,220901,RED
220903  P       13,13,7363,220903,GOLD
220907  P       17,17,7363,220907,GOLD
220919  P       29,29,7363,220919,BLUE
220931  P       11,11,7364,220931,RED
220933  P       13,13,7364,220933,GOLD
220939  P       19,19,7364,220939,RED
220973  P       23,23,7365,220973,GREEN
221021  P       11,11,7367,221021,RED
221047  P       07,07,7368,221047,GREEN
221059  P       19,19,7368,221059,RED
221069  P       29,29,7368,221069,BLUE
221071  P       01,01,7369,221071,BLUE
221077  P       07,07,7369,221077,GREEN
221083  P       13,13,7369,221083,GOLD
221087  P       17,17,7369,221087,GOLD
221093  P       23,23,7369,221093,GREEN
221101  P       01,01,7370,221101,BLUE
221159  P       29,29,7371,221159,BLUE
221171  P       11,11,7372,221171,RED
221173  P       13,13,7372,221173,GOLD
221197  P       07,07,7373,221197,GREEN
221201  P       11,11,7373,221201,RED
221203  P       13,13,7373,221203,GOLD
221209  P       19,19,7373,221209,RED
221219  P       29,29,7373,221219,BLUE
221227  P       07,07,7374,221227,GREEN
221233  P       13,13,7374,221233,GOLD
221239  P       19,19,7374,221239,RED
221251  P       01,01,7375,221251,BLUE
221261  P       11,11,7375,221261,RED
221281  P       01,01,7376,221281,BLUE
221303  P       23,23,7376,221303,GREEN
221311  P       01,01,7377,221311,BLUE
221317  P       07,07,7377,221317,GREEN
221327  P       17,17,7377,221327,GOLD
221393  P       23,23,7379,221393,GREEN
221399  P       29,29,7379,221399,BLUE
221401  P       01,01,7380,221401,BLUE
221411  P       11,11,7380,221411,RED
221413  P       13,13,7380,221413,GOLD
221447  P       17,17,7381,221447,GOLD
221453  P       23,23,7381,221453,GREEN
221461  P       01,01,7382,221461,BLUE
221471  P       11,11,7382,221471,RED
221477  P       17,17,7382,221477,GOLD
221489  P       29,29,7382,221489,BLUE
221497  P       07,07,7383,221497,GREEN
221509  P       19,19,7383,221509,RED
221537  P       17,17,7384,221537,GOLD
221539  P       19,19,7384,221539,RED
221549  P       29,29,7384,221549,BLUE
221567  P       17,17,7385,221567,GOLD
221581  P       01,01,7386,221581,BLUE
221587  P       07,07,7386,221587,GREEN
221603  P       23,23,7386,221603,GREEN
221621  P       11,11,7387,221621,RED
221623  P       13,13,7387,221623,GOLD
221653  P       13,13,7388,221653,GOLD
221657  P       17,17,7388,221657,GOLD
221659  P       19,19,7388,221659,RED
221671  P       01,01,7389,221671,BLUE
221677  P       07,07,7389,221677,GREEN
221707  P       07,07,7390,221707,GREEN
221713  P       13,13,7390,221713,GOLD
221717  P       17,17,7390,221717,GOLD
221719  P       19,19,7390,221719,RED
221723  P       23,23,7390,221723,GREEN
221729  P       29,29,7390,221729,BLUE
221737  P       07,07,7391,221737,GREEN
221747  P       17,17,7391,221747,GOLD
221773  P       13,13,7392,221773,GOLD
221797  P       07,07,7393,221797,GREEN
221807  P       17,17,7393,221807,GOLD
221813  P       23,23,7393,221813,GREEN
221827  P       07,07,7394,221827,GREEN
221831  P       11,11,7394,221831,RED
221849  P       29,29,7394,221849,BLUE
221873  P       23,23,7395,221873,GREEN
221891  P       11,11,7396,221891,RED
221909  P       29,29,7396,221909,BLUE
221941  P       01,01,7398,221941,BLUE
221951  P       11,11,7398,221951,RED
221953  P       13,13,7398,221953,GOLD
221957  P       17,17,7398,221957,GOLD
221987  P       17,17,7399,221987,GOLD
221989  P       19,19,7399,221989,RED
221999  P       29,29,7399,221999,BLUE
222007  P       07,07,7400,222007,GREEN
222011  P       11,11,7400,222011,RED
222023  P       23,23,7400,222023,GREEN
222029  P       29,29,7400,222029,BLUE
222041  P       11,11,7401,222041,RED
222043  P       13,13,7401,222043,GOLD
222059  P       29,29,7401,222059,BLUE
222067  P       07,07,7402,222067,GREEN
222073  P       13,13,7402,222073,GOLD
222107  P       17,17,7403,222107,GOLD
222109  P       19,19,7403,222109,RED
222113  P       23,23,7403,222113,GREEN
222127  P       07,07,7404,222127,GREEN
222137  P       17,17,7404,222137,GOLD
222149  P       29,29,7404,222149,BLUE
222151  P       01,01,7405,222151,BLUE
222161  P       11,11,7405,222161,RED
222163  P       13,13,7405,222163,GOLD
222193  P       13,13,7406,222193,GOLD
222197  P       17,17,7406,222197,GOLD
222199  P       19,19,7406,222199,RED
222247  P       07,07,7408,222247,GREEN
222269  P       29,29,7408,222269,BLUE
222289  P       19,19,7409,222289,RED
222293  P       23,23,7409,222293,GREEN
222311  P       11,11,7410,222311,RED
222317  P       17,17,7410,222317,GOLD
222323  P       23,23,7410,222323,GREEN
222329  P       29,29,7410,222329,BLUE
222337  P       07,07,7411,222337,GREEN
222347  P       17,17,7411,222347,GOLD
222349  P       19,19,7411,222349,RED
222361  P       01,01,7412,222361,BLUE
222367  P       07,07,7412,222367,GREEN
222379  P       19,19,7412,222379,RED
222389  P       29,29,7412,222389,BLUE
222403  P       13,13,7413,222403,GOLD
222419  P       29,29,7413,222419,BLUE
222437  P       17,17,7414,222437,GOLD
222461  P       11,11,7415,222461,RED
222493  P       13,13,7416,222493,GOLD
222499  P       19,19,7416,222499,RED
222511  P       01,01,7417,222511,BLUE
222527  P       17,17,7417,222527,GOLD
222533  P       23,23,7417,222533,GREEN
222553  P       13,13,7418,222553,GOLD
222557  P       17,17,7418,222557,GOLD
222587  P       17,17,7419,222587,GOLD
222601  P       01,01,7420,222601,BLUE
222613  P       13,13,7420,222613,GOLD
222619  P       19,19,7420,222619,RED
222643  P       13,13,7421,222643,GOLD
222647  P       17,17,7421,222647,GOLD
222659  P       29,29,7421,222659,BLUE
222679  P       19,19,7422,222679,RED
222707  P       17,17,7423,222707,GOLD
222713  P       23,23,7423,222713,GREEN
222731  P       11,11,7424,222731,RED
222773  P       23,23,7425,222773,GREEN
222779  P       29,29,7425,222779,BLUE
222787  P       07,07,7426,222787,GREEN
222791  P       11,11,7426,222791,RED
222793  P       13,13,7426,222793,GOLD
222799  P       19,19,7426,222799,RED
222823  P       13,13,7427,222823,GOLD
222839  P       29,29,7427,222839,BLUE
222841  P       01,01,7428,222841,BLUE
222857  P       17,17,7428,222857,GOLD
222863  P       23,23,7428,222863,GREEN
222877  P       07,07,7429,222877,GREEN
222883  P       13,13,7429,222883,GOLD
222913  P       13,13,7430,222913,GOLD
222919  P       19,19,7430,222919,RED
222931  P       01,01,7431,222931,BLUE
222941  P       11,11,7431,222941,RED
222947  P       17,17,7431,222947,GOLD
222953  P       23,23,7431,222953,GREEN
222967  P       07,07,7432,222967,GREEN
222977  P       17,17,7432,222977,GOLD
222979  P       19,19,7432,222979,RED
222991  P       01,01,7433,222991,BLUE
223007  P       17,17,7433,223007,GOLD
223009  P       19,19,7433,223009,RED
223019  P       29,29,7433,223019,BLUE
223037  P       17,17,7434,223037,GOLD
223049  P       29,29,7434,223049,BLUE
223051  P       01,01,7435,223051,BLUE
223061  P       11,11,7435,223061,RED
223063  P       13,13,7435,223063,GOLD
223087  P       07,07,7436,223087,GREEN
223099  P       19,19,7436,223099,RED
223103  P       23,23,7436,223103,GREEN
223129  P       19,19,7437,223129,RED
223133  P       23,23,7437,223133,GREEN
223151  P       11,11,7438,223151,RED
223207  P       07,07,7440,223207,GREEN
223211  P       11,11,7440,223211,RED
223217  P       17,17,7440,223217,GOLD
223219  P       19,19,7440,223219,RED
223229  P       29,29,7440,223229,BLUE
223241  P       11,11,7441,223241,RED
223243  P       13,13,7441,223243,GOLD
223247  P       17,17,7441,223247,GOLD
223253  P       23,23,7441,223253,GREEN
223259  P       29,29,7441,223259,BLUE
223273  P       13,13,7442,223273,GOLD
223277  P       17,17,7442,223277,GOLD
223283  P       23,23,7442,223283,GREEN
223291  P       01,01,7443,223291,BLUE
223303  P       13,13,7443,223303,GOLD
223313  P       23,23,7443,223313,GREEN
223319  P       29,29,7443,223319,BLUE
223331  P       11,11,7444,223331,RED
223337  P       17,17,7444,223337,GOLD
223339  P       19,19,7444,223339,RED
223361  P       11,11,7445,223361,RED
223367  P       17,17,7445,223367,GOLD
223381  P       01,01,7446,223381,BLUE
223403  P       23,23,7446,223403,GREEN
223423  P       13,13,7447,223423,GOLD
223429  P       19,19,7447,223429,RED
223439  P       29,29,7447,223439,BLUE
223441  P       01,01,7448,223441,BLUE
223463  P       23,23,7448,223463,GREEN
223469  P       29,29,7448,223469,BLUE
223481  P       11,11,7449,223481,RED
223493  P       23,23,7449,223493,GREEN
223507  P       07,07,7450,223507,GREEN
223529  P       29,29,7450,223529,BLUE
223543  P       13,13,7451,223543,GOLD
223547  P       17,17,7451,223547,GOLD
223549  P       19,19,7451,223549,RED
223577  P       17,17,7452,223577,GOLD
223589  P       29,29,7452,223589,BLUE
223621  P       01,01,7454,223621,BLUE
223633  P       13,13,7454,223633,GOLD
223637  P       17,17,7454,223637,GOLD
223667  P       17,17,7455,223667,GOLD
223679  P       29,29,7455,223679,BLUE
223681  P       01,01,7456,223681,BLUE
223697  P       17,17,7456,223697,GOLD
223711  P       01,01,7457,223711,BLUE
223747  P       07,07,7458,223747,GREEN
223753  P       13,13,7458,223753,GOLD
223757  P       17,17,7458,223757,GOLD
223759  P       19,19,7458,223759,RED
223781  P       11,11,7459,223781,RED
223823  P       23,23,7460,223823,GREEN
223829  P       29,29,7460,223829,BLUE
223831  P       01,01,7461,223831,BLUE
223837  P       07,07,7461,223837,GREEN
223841  P       11,11,7461,223841,RED
223843  P       13,13,7461,223843,GOLD
223849  P       19,19,7461,223849,RED
223903  P       13,13,7463,223903,GOLD
223919  P       29,29,7463,223919,BLUE
223921  P       01,01,7464,223921,BLUE
223939  P       19,19,7464,223939,RED
223963  P       13,13,7465,223963,GOLD
223969  P       19,19,7465,223969,RED
223999  P       19,19,7466,223999,RED
224011  P       01,01,7467,224011,BLUE
224027  P       17,17,7467,224027,GOLD
224033  P       23,23,7467,224033,GREEN
224041  P       01,01,7468,224041,BLUE
224047  P       07,07,7468,224047,GREEN
224057  P       17,17,7468,224057,GOLD
224069  P       29,29,7468,224069,BLUE
224071  P       01,01,7469,224071,BLUE
224101  P       01,01,7470,224101,BLUE
224113  P       13,13,7470,224113,GOLD
224129  P       29,29,7470,224129,BLUE
224131  P       01,01,7471,224131,BLUE
224149  P       19,19,7471,224149,RED
224153  P       23,23,7471,224153,GREEN
224171  P       11,11,7472,224171,RED
224177  P       17,17,7472,224177,GOLD
224197  P       07,07,7473,224197,GREEN
224201  P       11,11,7473,224201,RED
224209  P       19,19,7473,224209,RED
224221  P       01,01,7474,224221,BLUE
224233  P       13,13,7474,224233,GOLD
224239  P       19,19,7474,224239,RED
224251  P       01,01,7475,224251,BLUE
224261  P       11,11,7475,224261,RED
224267  P       17,17,7475,224267,GOLD
224291  P       11,11,7476,224291,RED
224299  P       19,19,7476,224299,RED
224303  P       23,23,7476,224303,GREEN
224309  P       29,29,7476,224309,BLUE
224317  P       07,07,7477,224317,GREEN
224327  P       17,17,7477,224327,GOLD
224351  P       11,11,7478,224351,RED
224359  P       19,19,7478,224359,RED
224363  P       23,23,7478,224363,GREEN
224401  P       01,01,7480,224401,BLUE
224423  P       23,23,7480,224423,GREEN
224429  P       29,29,7480,224429,BLUE
224443  P       13,13,7481,224443,GOLD
224449  P       19,19,7481,224449,RED
224461  P       01,01,7482,224461,BLUE
224467  P       07,07,7482,224467,GREEN
224473  P       13,13,7482,224473,GOLD
224491  P       01,01,7483,224491,BLUE
